OBJECTID,LOCATION,LAT,LON,LOCATION_T
487,Pole 71 - 131NS1E5av,40.809398,-73.939561,Outdoor
488,pole 47 - 124SS2E8,40.808843,-73.950495,Outdoor
489,pole 25: 120CStNk,40.806412,-73.952662,Outdoor
490,pole 26: 120NEC7av,40.805584,-73.950536,Outdoor
491,pole 27n - 135NWC5av,40.81277,-73.93765,Outdoor
492,pole 30: 8avSEC119,40.80623,-73.953922,Outdoor
493,pole 31: 8avNEC118,40.805791,-73.954438,Outdoor
494,Pole 32: 8avSEC117,40.804269,-73.955388,Outdoor
495,pole 34: 8avNWC111,40.801294,-73.957722,Outdoor
496,pole 35n MadSWC121,40.803087,-73.942356,Outdoor
497,pole 36 - MavSWC123,40.804242,-73.94178,Outdoor
498,pole 37 - 124SWCMad,40.804958,-73.941374,Outdoor
499,pole 38 - 124SEC5,40.805624,-73.942812,Outdoor
500,pole 39: 124SS2E5av,40.806569,-73.944977,Outdoor
501,34 St - Hudson Yards (7),40.755839,-74.001961,Subway Station
502,86 St (Q),40.777925,-73.951753,Subway Station
503,72 St (Q),40.768775,-73.958386,Subway Station
504,Roosevelt Island (F),40.759145,-73.95326,Subway Station
505,Lexington Av-63 St (F),40.76463,-73.966115,Subway Station
506,96 St (Q),40.784267,-73.947114,Subway Station
8349,145 MONTROSE AVENUE,40.707379,-73.943399,Outdoor Kiosk
8350,119 GRAHAM AVENUE,40.705768,-73.94303,Outdoor Kiosk
8351,103 SEIGEL STREET,40.704496,-73.942989,Outdoor Kiosk
8352,219 COURT STREET,40.686571,-73.993785,Outdoor Kiosk
8353,281 COURT STREET,40.684553,-73.994765,Outdoor Kiosk
8354,321 COURT STREET,40.68318,-73.995418,Outdoor Kiosk
8355,38-02 31 St,40.753718,-73.932216,Outdoor Kiosk
521,300 Jay Street,40.696027,-73.988456,Outdoor
522,300 Jay Street,40.695921,-73.988118,Outdoor
523,300 Jay Street,40.695902,-73.987394,Outdoor
524,300 Jay Street,40.69511,-73.988482,Outdoor
525,300 Jay Street,40.69511,-73.988482,Outdoor
526,300 Jay Street,40.695902,-73.987394,Outdoor
527,300 Jay Street,40.696027,-73.988456,Outdoor
528,300 Jay Street,40.695038,-73.987331,Outdoor
8356,37-01 31 AVENUE,40.762073,-73.918518,Outdoor Kiosk
8357,48-18 NORTHERN BOULEVARD,40.753521,-73.914501,Outdoor Kiosk
8358,43-60 NORTHERN BOULEVARD,40.753746,-73.917703,Outdoor Kiosk
8359,36-11 NORTHERN BOULEVARD,40.752348,-73.9266,Outdoor Kiosk
555,Park Perimeter,40.672969,-74.006915,Outdoor TWC Aerial
8360,36-11 NORTHERN BOULEVARD,40.752724,-73.927183,Outdoor Kiosk
8361,43-40 NORTHERN BOULEVARD,40.753641,-73.918402,Outdoor Kiosk
8362,35-12 35 AVENUE,40.756521,-73.925215,Outdoor Kiosk
8363,32-01 31 AVENUE,40.763931,-73.922478,Outdoor Kiosk
8364,33-20 31 AVENUE,40.763207,-73.921267,Outdoor Kiosk
8365,45-59 46 STREET,40.741303,-73.919006,Outdoor Kiosk
539,300 Jay Street,40.695107,-73.988105,Outdoor
540,300 Jay Street,40.695088,-73.987671,Outdoor
541,177 Myrtle Ave,40.693701,-73.982195,Outdoor
542,177 Myrtle Ave,40.693862,-73.982906,Outdoor
543,177 Myrtle Ave,40.693727,-73.982909,Outdoor
544,177 Myrtle Ave,40.693859,-73.982476,Outdoor
545,177 Myrtle Ave,40.693833,-73.982192,Outdoor
546,31 Fleet Walk,40.694893,-73.98118,Outdoor
547,62 Fleet Walk,40.694555,-73.981679,Outdoor
548,95 Navy Walk,40.695317,-73.981155,Outdoor
549,5 Fleet Walk,40.695544,-73.981648,Outdoor
550,9 Monument Walk,40.69567,-73.979752,Outdoor
551,50 Monument Walk,40.695295,-73.980103,Outdoor
552,Park Perimeter,40.672583,-74.005544,Outdoor TWC Aerial
553,Park Perimeter,40.673349,-74.008235,Outdoor TWC Aerial
554,Park Perimeter,40.673031,-74.00485,Outdoor TWC Aerial
556,Park Perimeter,40.672214,-74.004145,Outdoor TWC Aerial
557,Park Perimeter,40.671167,-74.003688,Outdoor TWC Aerial
558,Lobby,40.672356,-74.004046,Indoor
559,Game Room,40.672413,-74.004303,Indoor
560,Basketball Court,40.672289,-74.003744,Indoor
561,Weight Room,40.672515,-74.004648,Indoor
562,Computer Room,40.672413,-74.004303,Indoor
563,W 66th Street,40.773542,-73.981774,Outdoor
564,Beach 73 - Comfort Station and Beach,40.586556,-73.799894,Outdoor
565,Beach 73 - Comfort Station and Beach,40.586541,-73.799973,Outdoor
566,Beach 86 - NW Concession Area,40.584669,-73.811051,Outdoor
567,Beach 86 - SW Concession Area and Beach,40.584551,-73.811003,Outdoor
568,Beach 86 - SE Concession Shade Structure and Beach,40.584614,-73.810694,Outdoor
569,Beach 86- SE Concession Shade Structure and Picnic Area,40.584727,-73.810683,Outdoor
570,Beach 97 - NW Rear of Concession,40.58305,-73.817686,Outdoor
571,Beach 97 - SW Concession and Beach,40.582914,-73.817877,Outdoor
572,Beach 97 - SW Concession and Beach,40.582824,-73.817578,Outdoor
573,Beach 97 - SE Concessiont and Beach,40.582957,-73.817185,Outdoor
574,Beach 97 - Comfort Station and Beach,40.583099,-73.816689,Outdoor
575,Beach 108 -NW Rear of Caracus Bar,40.580559,-73.826296,Outdoor
754,2102 Madison Ave,40.810014,-73.937553,Outdoor
576,Beach 108 -SW Caracus Bar and Beach,40.580467,-73.826272,Outdoor
577,Beach 108 -SE Caracus Bar and Beach,40.580555,-73.825958,Outdoor
578,Beach 108 -NE Caracus Bar and Beach,40.580704,-73.825969,Outdoor
579,Beach 108 - Comfort Station and Beach,40.580352,-73.826621,Outdoor
580,"Bergen St (2,3)",40.680829,-73.975098,Subway Station
581,"14 St-Union Square (L,N,Q,R,4,5,6)",40.734673,-73.989951,Subway Station
8366,35-19 31 AVENUE,40.762564,-73.919579,Outdoor Kiosk
8367,47-43 VERNON BOULEVARD,40.74432,-73.953484,Outdoor Kiosk
8368,41-19 31 AVENUE,40.760686,-73.91557,Outdoor Kiosk
8369,42-27 35 AVENUE,40.754136,-73.919819,Outdoor Kiosk
8370,10-58 45 AVENUE,40.747793,-73.950086,Outdoor Kiosk
8371,10-50 44 DRIVE,40.748497,-73.949855,Outdoor Kiosk
8372,38-02 35 AVENUE,40.75522,-73.922448,Outdoor Kiosk
8373,500 GRAND STREET,40.71087,-73.951311,Outdoor Kiosk
8374,219 GRAND STREET,40.713851,-73.95954,Outdoor Kiosk
8375,230 BERRY STREET,40.715227,-73.962741,Outdoor Kiosk
8376,488 Bergen Street,40.68065,-73.974375,Outdoor Kiosk
8377,126 NORTH 8 STREET,40.719246,-73.958612,Outdoor Kiosk
8378,458 UNION AVENUE,40.714191,-73.951552,Outdoor Kiosk
8379,2 DEVOE STREET,40.71308,-73.951285,Outdoor Kiosk
8380,2 POWERS STREET,40.711666,-73.951026,Outdoor Kiosk
8381,1 TEN EYCK STREET,40.709572,-73.950706,Outdoor Kiosk
8382,31 NASSAU AVENUE,40.723014,-73.953234,Outdoor Kiosk
8383,7 NASSAU AVENUE,40.722533,-73.954689,Outdoor Kiosk
8384,203 BERRY STREET,40.716431,-73.961287,Outdoor Kiosk
8385,101 NORTH 5 STREET,40.717658,-73.960301,Outdoor Kiosk
8386,550 Vanderbilt Ave,40.680426,-73.967999,Outdoor Kiosk
8387,28 NORTH 5 STREET,40.719067,-73.962765,Outdoor Kiosk
8388,79 GRAND STREET,40.715732,-73.964243,Outdoor Kiosk
8389,364 GRAND STREET,40.712268,-73.95561,Outdoor Kiosk
8390,561-571 METROPOLITAN AVENUE,40.71413,-73.950283,Outdoor Kiosk
8391,175 GRAND STREET,40.714498,-73.961095,Outdoor Kiosk
8392,153 NORTH 8 STREET,40.718513,-73.957231,Outdoor Kiosk
8393,29 SOUTH 3 STREET,40.713914,-73.96693,Outdoor Kiosk
8394,43 NORTH 11 STREET,40.722504,-73.959202,Outdoor Kiosk
8395,145 WYTHE AVENUE,40.719404,-73.960474,Outdoor Kiosk
8396,185 BERRY STREET,40.71685,-73.960841,Outdoor Kiosk
8397,45 NORTH 9 STREET,40.721383,-73.960352,Outdoor Kiosk
8398,43 NORTH 10 STREET,40.721943,-73.959775,Outdoor Kiosk
8399,63 GUERNSEY STREET,40.72329,-73.952603,Outdoor Kiosk
8400,33-20 30 AVENUE,40.765785,-73.919173,Outdoor Kiosk
8401,34-24 30 AVENUE,40.765402,-73.91836,Outdoor Kiosk
8402,44-02 30 AVENUE,40.762278,-73.911717,Outdoor Kiosk
8403,76-23 JAMAICA AVENUE,40.691734,-73.865015,Outdoor Kiosk
8404,91-03 JAMAICA AVENUE,40.693166,-73.853678,Outdoor Kiosk
8405,86-56 WOODHAVEN BOULEVARD,40.69374,-73.852557,Outdoor Kiosk
8406,96-01 JAMAICA AVENUE,40.694676,-73.848587,Outdoor Kiosk
8407,98-31 JAMAICA AVENUE,40.695048,-73.846656,Outdoor Kiosk
8408,105-24 JAMAICA AVENUE,40.695221,-73.841187,Outdoor Kiosk
8409,106-15 JAMAICA AVENUE,40.69542,-73.840551,Outdoor Kiosk
8410,108-25 JAMAICA AVENUE,40.695913,-73.83881,Outdoor Kiosk
8411,110-02 JAMAICA AVENUE,40.696331,-73.837842,Outdoor Kiosk
8412,86-56 111 STREET,40.697047,-73.837293,Outdoor Kiosk
8413,112-25 JAMAICA AVENUE,40.697902,-73.835657,Outdoor Kiosk
8414,87-02 114 STREET,40.698095,-73.834847,Outdoor Kiosk
8415,123-08 JAMAICA AVENUE,40.700635,-73.827097,Outdoor Kiosk
8416,87-26 JAMAICA AVENUE,40.692607,-73.856454,Outdoor Kiosk
8417,50 5 AVENUE,40.681596,-73.977038,Outdoor Kiosk
8418,667 WARREN STREET,40.680323,-73.978034,Outdoor Kiosk
8419,110 5 AVENUE,40.679501,-73.978465,Outdoor Kiosk
8420,615 CARROLL STREET,40.675254,-73.981469,Outdoor Kiosk
8421,372 3 AVENUE,40.672679,-73.983161,Outdoor Kiosk
8422,337 5 AVENUE,40.672242,-73.983627,Outdoor Kiosk
8423,482 5 AVENUE,40.667873,-73.987509,Outdoor Kiosk
8424,515 5 AVENUE,40.666539,-73.988378,Outdoor Kiosk
8425,258 14th STREET,40.66623,-73.989057,Outdoor Kiosk
8426,548 4th AVENUE,40.666904,-73.991789,Outdoor Kiosk
8427,615 4 AVENUE,40.664406,-73.993715,Outdoor Kiosk
8428,691 4 AVENUE,40.662189,-73.996017,Outdoor Kiosk
8429,799 4 AVENUE,40.658808,-73.999532,Outdoor Kiosk
8430,825 4 AVENUE,40.657704,-74.000689,Outdoor Kiosk
8431,875 4 AVENUE,40.656384,-74.002053,Outdoor Kiosk
8432,899 4 AVENUE,40.655438,-74.00305,Outdoor Kiosk
8433,941 4 AVENUE,40.654133,-74.004404,Outdoor Kiosk
8434,82-02 LEFFERTS BOULEVARD,40.707531,-73.831361,Outdoor Kiosk
8435,119-01 METROPOLITAN AVENUE,40.706151,-73.831579,Outdoor Kiosk
8436,32-50 50 STREET,40.754488,-73.911687,Outdoor Kiosk
8437,43-01 48 AVENUE,40.73968,-73.92207,Outdoor Kiosk
8438,459 BERGEN STREET,40.681039,-73.97573,Outdoor Kiosk
8439,470 VANDERBILT AVENUE,40.682268,-73.967753,Outdoor Kiosk
8440,2 UNDERHILL AVENUE,40.680888,-73.964668,Outdoor Kiosk
8441,888 Pacific Street,40.680238,-73.964511,Outdoor Kiosk
8442,751 Bergen Street,40.67854,-73.96373,Outdoor Kiosk
8443,93-01 ROOSEVELT AVENUE,40.748798,-73.87355,Outdoor Kiosk
8444,201 EAST 70 STREET,40.768423,-73.961381,Outdoor Kiosk
8445,2 Eldert Ln,40.691021,-73.868095,Outdoor Kiosk
8446,241 CRESCENT STREET,40.683506,-73.872079,Outdoor Kiosk
8447,3368 FULTON STREET,40.683821,-73.87138,Outdoor Kiosk
8448,3386 FULTON STREET,40.684061,-73.870537,Outdoor Kiosk
8449,3435 FULTON STREET,40.684625,-73.868975,Outdoor Kiosk
8450,3450 FULTON STREET,40.684702,-73.868309,Outdoor Kiosk
8451,3480 FULTON STREET,40.685131,-73.866777,Outdoor Kiosk
8452,62 PENNSYLVANIA AVENUE,40.676475,-73.897167,Outdoor Kiosk
8453,2631 FULTON STREET,40.677222,-73.897464,Outdoor Kiosk
8454,2598 FULTON STREET,40.676994,-73.898358,Outdoor Kiosk
8455,22 GEORGIA AVENUE,40.677043,-73.899212,Outdoor Kiosk
8456,2493 FULTON STREET,40.67754,-73.901951,Outdoor Kiosk
8457,2460 FULTON STREET,40.677895,-73.90299,Outdoor Kiosk
8458,2440 FULTON STREET,40.677862,-73.904301,Outdoor Kiosk
8459,41 Sackman Street,40.677845,-73.905901,Outdoor Kiosk
8460,3723 CHURCH AVENUE,40.65123,-73.942062,Outdoor Kiosk
8461,3402 CHURCH AVENUE,40.650947,-73.945545,Outdoor Kiosk
8462,3121 CHURCH AVENUE,40.650962,-73.947834,Outdoor Kiosk
8463,2606 Snyder Avenue,40.648733,-73.952414,Outdoor Kiosk
8464,43 SNYDER AVENUE,40.648689,-73.955962,Outdoor Kiosk
8465,9 SNYDER AVENUE,40.648607,-73.95782,Outdoor Kiosk
8466,115 NORTH 6 STREET,40.718187,-73.959688,Outdoor Kiosk
8467,574 EAST 163 STREET,40.823926,-73.908549,Outdoor Kiosk
721,IN PARK PLAYGROUND AREA,40.658385,-73.887583,Outdoor
722,PARKING STRUCTURE 3FLR NORTH FACING ON OUTSIDE ( FIRST RADIO IN FROM RIVER ST),40.825696,-73.927311,Outdoor
723,PARKING STRUCTURE 3FLR NORTH FACING ON OUTSIDE  ( SECOND RADIO IN FROM RIVER ST),40.825815,-73.927731,Outdoor
724,PARKING STRUCTURE 3FLR NORTH FACING ON OUTSIDE ( THIRD RADIO IN FROM RIVER ST),40.825947,-73.928134,Outdoor
725,PARKING STRUCTURE 3FLR NORTH FACING ON OUTSIDE  ( FOURTH RADIO IN FROM RIVER ST),40.826103,-73.928537,Outdoor
726,PARKING STRUCTURE 3FLR NORTH FACING ON OUTSIDE  ( FIFTH RADIO IN FROM RIVER ST),40.826378,-73.929249,Outdoor
727,DOT POLE ON RIVER AVE C/O 158 ST ( WEST SIDE OF STREET),40.826567,-73.926762,Outdoor
728,DOT POLE 2 POLES NORTH OF 158 ST ( WEST SIDE OF STREET),40.82707,-73.926461,Outdoor
729,DOT POLE 161 ST I/P/W/O RIVER AVE,40.827868,-73.926903,Outdoor
730,DOT POLE  ACROSS YANKEE STADIUM ON 161 ST,40.828149,-73.927457,Outdoor
731,SPEAKER POLE EAST OF TRACK AND FIELD ( NORTH ),40.827902,-73.928356,Outdoor
732,SPEAKER POLE EAST OF TRACK AND FIELD( MIDDLE ),40.827799,-73.928565,Outdoor
755,1641 Madison Ave_NYCHA,40.795988,-73.947426,Outdoor
733,ORIENTAL BL  1/P/W/O GIRARD ST,40.57776,-73.94556,Outdoor
734,C/O ORIENTAL BL  /IRWIN ST,40.57798,-73.94355,Outdoor
735,ROOF OF BEACH HOUSE EAST SIDE,40.57696,-73.94359,Outdoor
736,ROOF OF BEACH HOUSE WEST SIDE,40.57687,-73.94459,Outdoor
737,ORIENTAL BL  1/P/W/O KENSINGTON ST,40.57817,-73.94182,Outdoor
738,ORIENTAL BL  1/P/W/O LANGHAMST,40.57829,-73.94091,Outdoor
739,ORIENTAL BL  1/P/W/O NORFOLK ST,40.57843,-73.93907,Outdoor
740,ORIENTAL BL 1/P/W/O MCKENZIE ST,40.57838,-73.93992,Outdoor
741,ORIENTAL BL  1/P/W/O JAFFRAY AV,40.57811,-73.94273,Outdoor
742,ORIENTAL BL 1/P/W/O HASTINGS ST,40.57787,-73.9446,Outdoor
743,ORIENTAL BL 1/P/E/O OCEAN AV,40.57622,-73.94552,Outdoor
744,OCEAN AV 4/P/S/O ORIENTAL BL,40.5761,-73.94698,Outdoor
745,ROOF OF BEACH HOUSE EAST SIDE,40.57696,-73.94359,Outdoor
746,ROOF OF BEACH HOUSE EAST SIDE,40.57696,-73.94359,Outdoor
747,ROOF OF BEACH HOUSE WEST SIDE,40.57687,-73.94459,Outdoor
748,IN PARK BELOW PLAYGROUND AREA SOUTH SIDE,40.70254,-73.923816,Outdoor
749,IN PARK  BTWEEN HANDBALL COURTS  SOUTH SIDE,40.703041,-73.923628,Outdoor
750,9th and 15th,40.74158329,-74.00471091,Outdoor
751,8th and 16th,40.74104678,-74.0018034,Outdoor
752,17th Caledonia,40.74363172,-74.00591791,Outdoor
753,9th and 16th,40.74210214,-74.00421108,Outdoor
756,Pole 46 - 8avES1N122,40.808227,-73.952457,Outdoor
757,Pole 45 - 8avES1N121,40.807543,-73.952793,Outdoor
758,Pole 67n - 131NS2ELe,40.811042,-73.941404,Outdoor
759,Pole 14 - 111 and St nick,40.798959,-73.952396,Outdoor
760,Pole 43 - 121NECLe,40.805097,-73.947042,Outdoor
761,pole 28 - 119NS1WLenox,40.80409,-73.948564,Outdoor
762,Pole 70 - 5avWS1N130,40.809888,-73.939012,Outdoor
763,pole 41: 7avNWC124,40.808338,-73.948989,Outdoor
764,Harlem Hospital South,40.814105,-73.940443,Outdoor
765,Harlem Hospital North,40.815132,-73.939685,Outdoor
766,Harlem Hospital Center,40.814563,-73.94003,Outdoor
767,9 W110,40.797467,-73.950717,Outdoor
768,50 Lenox Ave_NYCHA,40.799703,-73.950994,Outdoor
769,50 Lenox Ave. 112th St. Side_NYCHA,40.799435,-73.950994,Outdoor
770,42 West 120th Street_THAL (new),40.803786,-73.946159,Outdoor
771,1 Boerum Place,40.69186,-73.988721,Outdoor
772,1 Boerum Place,40.691677,-73.988841,Outdoor
773,1 Boerum Place,40.691569,-73.988711,Outdoor
774,1 Dekalb Ave.,40.690137,-73.983226,Outdoor
775,1 Dekalb Ave.,40.690072,-73.982325,Outdoor
780,1 University Plaza (LIU),40.690233,-73.981328,Outdoor
781,1 University Plaza (LIU),40.689967,-73.981214,Outdoor
782,1 University Plaza (LIU),40.689989,-73.980928,Outdoor
783,1 University Plaza (LIU),40.690622,-73.981414,Outdoor
883,9th av and 13th st,40.74025828,-74.00600374,Outdoor
784,110 Livingston St.,40.690883,-73.989635,Outdoor
785,110 Livingston St.,40.690883,-73.989635,Outdoor
786,110 Livingston St.,40.690883,-73.989635,Outdoor
787,110 Livingston St.,40.690883,-73.989635,Outdoor
788,110 Livingston St.,40.690883,-73.989635,Outdoor
798,pole 08: 112NS3ELe,40.798806,-73.949975,Outdoor
799,pole 07: MavNWC120,40.802617,-73.943026,Outdoor
800,pole 06: MavSEC119th,40.801832,-73.943462,Outdoor
801,pole 05: MavSWC118,40.801112,-73.943796,Outdoor
802,pole 04: MavC112,40.797335,-73.946924,Outdoor
803,pole 03: MavES1S116,40.799721,-73.944932,Outdoor
804,pole 02: MavWSMB113,40.797893,-73.946259,Outdoor
805,Open Seating,40.677193,-74.008723,Outdoor
806,Playground Area,40.677193,-74.008723,Outdoor
807,Baseball Field,40.677193,-74.008723,Outdoor
808,Parking lot on Union Turn Pike at 196th Place,40.73121,-73.774084,Outdoor TWC Aerial
809,Ball field 3 on Union Turn Pike at 194th St,40.730544,-73.776718,Outdoor TWC Aerial
810,Parking lot and Tennis Courts,40.730124,-73.773857,Outdoor
811,Parking lot and Tennis Courts,40.730124,-73.773857,Outdoor
812,Playground off 193rd and Aberdeen,40.726811,-73.775861,Outdoor TWC Aerial
813,Parking lot and Tennis Courts,40.729869,-73.773841,Outdoor
814,Park Area at W63rd & Columbus,40.772005,-73.982384,Outdoor
815,Playground,40.61299,-74.012924,Outdoor
816,Park Area,40.730822,-73.884479,Outdoor TWC Aerial
817,Park Area,40.730489,-73.8842,Outdoor TWC Aerial
818,Park Area,40.728838,-73.883751,Outdoor TWC Aerial
819,East and South Park Area,40.771442,-73.988109,Outdoor
820,"1st Floor, North Multi-purpose Rm",40.771442,-73.988109,Indoor
821,"1st Floor, South Multi-purpose Rm",40.771442,-73.988109,Indoor
822,"1st Floor, North Lobby",40.771442,-73.988109,Indoor
823,"2nd Floor, South Lobby",40.771442,-73.988109,Indoor
824,"2nd Floor, South Fitness Center",40.771442,-73.988109,Indoor
825,Parking area and ballfield,40.59205,-74.139087,Outdoor TWC Aerial
826,Parking area and ballfield,40.591904,-74.138573,Outdoor TWC Aerial
827,Parking area and ballfield,40.592023,-74.138056,Outdoor TWC Aerial
828,1st Floor,40.591847,-74.139153,Indoor
829,2nd Floor,40.59203,-74.13812,Indoor
830,Lobby,40.71996,-73.981478,Indoor
831,North East area,40.720102,-73.981299,Outdoor
832,160 Schermerhorn St.,40.689319,-73.987162,Outdoor
833,160 Schermerhorn St.,40.689319,-73.987162,Outdoor
834,160 Schermerhorn St.,40.689319,-73.987162,Outdoor
835,IN PARK ABOVE  PLAYGROUND  NORTH SIDE,40.702978,-73.924737,Outdoor
836,IN PARK LEFT SIDE OF BASKETBNALL COURTS NORTH SIDE,40.703308,-73.924087,Outdoor
837,BACK WALL OF NATURE CENTER,40.603993,-73.930671,Indoor
838,EXHIBIT HALL OF NATURE CENTER,40.604068,-73.93076,Indoor
839,AVE U 1/P/W/O E 33RD ST,40.605008,-73.930027,Outdoor
840,C/O AVE U/ E 35TH ST,40.606029,-73.928466,Outdoor
841,AVE U 4/P/W/O E. 33RD ST,40.604383,-73.931063,Outdoor
842,BA ON WEST SIDE OF BLDG,40.840657,-73.842668,Outdoor
843,BA ON EAST SIDE OF BLDG,40.840657,-73.842668,Outdoor
844,LOBBY REC ROOM CEILING MOUNT,40.840672,-73.842602,Indoor
845,C/O MIDDLETOWN RD /MCDONOUGH PL,40.846052,-73.82495,Outdoor
846,Parade grounds-N/O /Tortoise & Hare statue,40.894246,-73.896288,Outdoor
847,Parade grounds-S/O /Tortoise & Hare statue,40.893739,-73.89622,Outdoor
848,C/O E 180TH /DALY AV,40.844468,-73.88169,Outdoor
849,DALY AV 1 P/S/O E 180TH ST,40.844141,-73.881968,Outdoor
850,1ST FL RECEPTION,40.876541,-73.87845,Indoor
851,1ST FL SENIOR GAME ROOM,40.876827,-73.878725,Indoor
852,1ST FL SENIOR LOUNGE,40.876855,-73.878874,Indoor
853,2ND FL COMMUNITY ROOM,40.876643,-73.878542,Indoor
854,RESERVOIR OVAL E  2/P/S/O RESERVOIR PL,40.878445,-73.87548,Outdoor
855,RESERVOIR OVAL E  1/p/n/o holt pl,40.876788,-73.876273,Outdoor
856,RESERVOIR OVAL E  1/p/E O BAINBRIDGE AV,40.877001,-73.879322,Outdoor
857,RESERVOIR OVAL E  3/p/S/o holt pl,40.876099,-73.877384,Outdoor
858,RESERVOIR OVAL E  8/p/S/o holt pl,40.8762,-73.878749,Outdoor
859,HAWTHRONE ST 1 P/W/BROOKLYN AV,40.65831,-73.94406,Outdoor
860,"11 Fulton Street, New York, NY 10038, USA",40.7066002,-74.0031967,Outdoor
861,"16 Bond Street, New York, NY 10038, USA",40.705101,-74.0026016,Outdoor
862,"East River Ferry, John Street, New York, NY 10006, USA",40.7047997,-74.0022964,Outdoor
863,"135 John Street, New York, NY 10038, USA",40.7070999,-74.0049973,Outdoor
864,"182-188 Front Street, New York, NY 10038, USA",40.706501,-74.0045013,Outdoor
865,"125-133 Maiden Lane, New York, NY 10038, USA",40.7062988,-74.0061035,Outdoor
866,"5 Hanover Square, New York, NY 10004, USA",40.7048988,-74.0093002,Outdoor
867,"110 Pearl Street, New York, NY 10005, USA",40.7047005,-74.0089035,Outdoor
868,"90 Water Street, New York, NY 10005, USA",40.7047005,-74.0083008,Outdoor
869,10th between 15th and 16th,40.74319278,-74.00738776,Outdoor
870,16th near 9th r,40.74259125,-74.00506496,Outdoor
871,16th between 8th and 9th,40.74183935,-74.00325716,Outdoor
872,10th and 15th,40.74275383,-74.00767207,Outdoor
873,9th Ave and 12th St,40.73948602,-74.00626659,Outdoor
874,"10th between, 17th and 18th",40.74440799,-74.00663674,Outdoor
875,9th between 16th and 17th,40.74260751,-74.0042603,Outdoor
876,17th near 9th,40.74247745,-74.00296211,Outdoor
877,8th and 18th,40.74229862,-74.00070906,Outdoor
878,10th between 16th and 17th,40.74369675,-74.00701761,Outdoor
879,8th and 17th,40.74155484,-74.00111139,Outdoor
880,17th near 8th,40.74190031,-74.00185704,Outdoor
881,9th and 19th SW,40.74398938,-74.00341272,Outdoor
882,14thst and 9thav r,40.74099801,-74.0054512,Outdoor
884,17th between 10th and 9th,40.74340615,-74.00521517,Outdoor
